SightingDate	fullLocation	StateText	2013
5/26/13 22:50	New Orleans, Louisiana	Louisiana	378715
5/26/13 23:15	Novi, Michigan	Michigan	57960
5/26/14 15:00	Grass Valley, California	California	12793
5/26/14 19:15	Sparks, Nevada	Nevada	93282
5/26/14 20:00	Kannapolis, North Carolina	North Carolina	44359
5/27/13 22:00	Leesburg, Virginia	Virginia	47673
5/27/14 09:20	Topeka, Kansas	Kansas	127679
5/27/14 22:50	Myrtle Beach, South Carolina	South Carolina	29175
5/29/13 02:20	Palmdale, California	California	157161
5/29/14 22:30	Floral Park, New York	New York	15907
5/3/13 08:30	Barre, Vermont	Vermont	8927
5/3/13 21:00	Riverton, Utah	Utah	40921
5/3/14 04:10	Fulton, Mississippi	Mississippi	4000
5/3/14 20:00	Canton, Ohio	Ohio	72535
5/3/14 22:30	Huntersville, North Carolina	North Carolina	50458
5/3/14 23:30	Glendale Heights, Illinois	Illinois	34620
5/30/13 21:00	Canal Winchester, Ohio	Ohio	7543
5/30/13 21:30	Foley, Alabama	Alabama	15818
5/30/13 23:05	Lafayette, Indiana	Indiana	70373
5/30/13 23:30	Charleston, West Virginia	West Virginia	50821
5/30/14 21:05	Columbia, South Carolina	South Carolina	133358
5/30/14 21:30	Scottsboro, Alabama	Alabama	14831
5/31/13 21:20	Spartanburg, South Carolina	South Carolina	37647
5/31/13 21:30	Lebanon, Pennsylvania	Pennsylvania	25524
5/31/14 21:05	Freeport, Texas	Texas	12093
5/4/13 04:30	Lyons, Kansas	Kansas	3737
5/4/13 21:00	Brunswick, Ohio	Ohio	34544
5/4/13 22:00	O'Fallon, Illinois	Illinois	29143
7/4/14 22:30	Lynnwood, Washington	Washington	36485
7/4/14 22:30	Monroe, Michigan	Michigan	20405
7/4/14 22:30	Ridgway, Pennsylvania	Pennsylvania	3993
7/4/14 23:00	Chicago, Illinois	Illinois	2718782
7/4/14 23:00	Hillsboro, Oregon	Oregon	97368
7/4/14 23:00	La Mirada, California	California	49133
7/4/14 23:15	Cottleville, Missouri	Missouri	3672
7/5/13 00:00	Fort Myers, Florida	Florida	68190
7/5/13 21:10	Fulton, Illinois	Illinois	3410
7/5/13 22:15	Athens, Texas	Texas	12803
7/5/14 11:30	Lafayette, Indiana	Indiana	70373
7/5/14 20:45	Portage, Indiana	Indiana	36812
7/5/14 21:30	State College, Pennsylvania	Pennsylvania	41757
7/5/14 22:00	Lanett, Alabama	Alabama	6479
7/5/14 22:20	Brooklyn Park, Minnesota	Minnesota	78373
7/5/14 23:00	Anaheim, California	California	345012
7/5/14 23:45	Virginia Beach, Virginia	Virginia	448479
7/6/13 21:10	Hoover, Alabama	Alabama	84126
7/6/13 21:40	Columbus, Ohio	Ohio	822553
7/6/13 22:00	Fairfax, Minnesota	Minnesota	1190
7/6/13 22:45	Hiram, Georgia	Georgia	3659
7/6/13 23:13	North Kingsville, Ohio	Ohio	2880
7/6/13 23:30	Gilbert, Arizona	Arizona	229972
7/6/14 21:15	Atlantic Beach, North Carolina	North Carolina	1504
7/6/14 21:30	Alexandria, Virginia	Virginia	148892
7/6/14 22:30	Garfield, Arkansas	Arkansas	516
7/7/13 10:00	Aynor, South Carolina	South Carolina	615
7/7/13 22:00	Cudahy, Wisconsin	Wisconsin	18340
7/7/13 22:00	Springfield, Oregon	Oregon	60177
7/8/14 03:00	Paterson, New Jersey	New Jersey	145948
7/8/14 21:15	Torrance, California	California	147478
7/8/14 21:30	Apalachicola, Florida	Florida	2259
7/9/13 17:30	Manhattan Beach, California	California	35726
7/9/13 21:10	Kitty Hawk, North Carolina	North Carolina	3383
7/9/14 20:00	Elizabeth, West Virginia	West Virginia	844
7/9/14 21:00	Mountain View, Missouri	Missouri	2710
8/1/13 18:00	Winterset, Iowa	Iowa	5094
8/10/13 19:45	Delafield, Wisconsin	Wisconsin	7159
8/10/13 21:00	Fitchburg, Wisconsin	Wisconsin	26380
8/10/13 22:20	Emerald Isle, North Carolina	North Carolina	3714
8/10/13 23:00	Vienna, Virginia	Virginia	16370
8/11/13 09:00	Belmar, New Jersey	New Jersey	5736
8/11/13 22:00	Jackson, Ohio	Ohio	6318
8/12/13 05:00	Utica, New York	New York	61808
8/12/13 09:23	Portales, New Mexico	New Mexico	12497
8/12/13 22:00	Hanford, California	California	54686
8/13/13 02:00	Fitchburg, Massachusetts	Massachusetts	40383
8/13/13 18:30	Houston, Texas	Texas	2195914
8/13/13 19:25	Orlando, Florida	Florida	255483
8/13/13 22:40	Batavia, New York	New York	15269
8/14/13 03:33	Phoenix, Arizona	Arizona	1513367
8/14/13 04:00	Key West, Florida	Florida	25550
8/14/13 22:39	Santa Fe, Texas	Texas	12637
8/14/13 23:10	Shoshone, Idaho	Idaho	1494
8/16/13 01:10	Madison, Wisconsin	Wisconsin	243344
8/16/13 21:40	Sparta, Kentucky	Kentucky	264
8/16/13 22:00	Parker, Colorado	Colorado	48608
8/16/13 22:00	Syracuse, New York	New York	144669
8/16/13 22:00	Taylorsville, North Carolina	North Carolina	2063
8/17/13 21:00	Garfield Heights, Ohio	Ohio	28378
8/17/13 22:00	San Gabriel, California	California	40275
8/17/13 22:05	Lowell, Massachusetts	Massachusetts	108861
8/18/13 23:30	Blaine, Minnesota	Minnesota	60407
8/19/13 20:20	Galatia, Illinois	Illinois	935
8/19/13 20:31	San Rafael, California	California	58994
8/2/13 00:50	Dumfries, Virginia	Virginia	5168
8/2/13 21:00	Liverpool, New York	New York	2315
8/2/13 21:35	Sacramento, California	California	479686
8/2/13 23:00	Paterson, New Jersey	New Jersey	145948
8/2/14 18:05	Spokane, Washington	Washington	210721
5/4/13 22:30	Boynton Beach, Florida	Florida	71097
5/4/13 23:20	Coos Bay, Oregon	Oregon	15946
5/5/13 00:30	La Crosse, Wisconsin	Wisconsin	51522
5/5/13 01:35	Sacramento, California	California	479686
5/5/13 22:00	Austin, Texas	Texas	885400
5/6/14 22:00	West Palm Beach, Florida	Florida	102436
5/6/14 22:15	Shreveport, Louisiana	Louisiana	200327
5/6/14 23:00	Melbourne, Florida	Florida	668
5/7/13 23:00	Lima, Ohio	Ohio	38355
5/7/14 18:25	Calimesa, California	California	8173
5/7/14 20:30	Visalia, California	California	127763
5/8/14 11:30	Tucson, Arizona	Arizona	526116
5/8/14 17:00	Dublin, Ohio	Ohio	43607
5/9/14 00:30	Clermont, Indiana	Indiana	1391
6/1/13 01:35	Coos Bay, Oregon	Oregon	15946
6/1/13 02:40	Lancaster, Pennsylvania	Pennsylvania	59325
6/1/13 09:30	Palo, Iowa	Iowa	1041
6/1/13 11:45	Dallas, Georgia	Georgia	12415
6/1/13 20:45	Portland, Oregon	Oregon	609456
6/1/14 16:00	Keene, New Hampshire	New Hampshire	23419
6/1/14 22:30	Gladstone, Missouri	Missouri	26157
6/10/13 10:50	Jamestown, New York	New York	30737
6/10/14 21:30	Georgetown, South Carolina	South Carolina	9099
6/10/14 22:30	North Myrtle Beach, South Carolina	South Carolina	14827
6/11/13 17:45	Frederick, Maryland	Maryland	66893
6/11/13 21:48	Burgaw, North Carolina	North Carolina	4049
6/11/13 22:15	Colorado Springs, Colorado	Colorado	439886
6/11/13 23:00	Spanish Fork, Utah	Utah	36956
6/11/14 18:00	Tempe, Arizona	Arizona	168228
6/11/14 21:50	New York, New York	New York	8405837
6/12/13 21:00	Pawleys Island, South Carolina	South Carolina	105
6/12/13 22:20	Sedona, Arizona	Arizona	10111
6/12/14 22:24	Myrtle Beach, South Carolina	South Carolina	29175
6/13/13 20:30	Johnstown, Pennsylvania	Pennsylvania	20402
6/13/14 06:45	Lake Havasu, Arizona	Arizona	52844
6/14/13 21:40	Buford, Georgia	Georgia	12962
6/14/13 21:58	Portland, Oregon	Oregon	609456
6/14/13 23:01	Lebanon, Pennsylvania	Pennsylvania	25524
6/14/14 18:00	Chula Vista, California	California	256780
6/14/14 21:00	West Springfield, Massachusetts	Massachusetts	28684
6/14/14 23:00	Riverside, California	California	316619
6/15/13 22:00	Grayson, Kentucky	Kentucky	4088
6/15/13 22:30	Dresser, Wisconsin	Wisconsin	870
6/15/14 00:00	Newport, Oregon	Oregon	10117
6/16/13 22:45	Whiting, Indiana	Indiana	4891
6/16/14 00:00	Bloomington, Minnesota	Minnesota	86319
6/16/14 11:30	Spokane, Washington	Washington	210721
6/16/14 18:30	Sand Springs, Oklahoma	Oklahoma	19339
6/16/14 21:15	Tulsa, Oklahoma	Oklahoma	398121
6/17/14 21:30	Oak Island, North Carolina	North Carolina	7216
6/17/14 22:15	Conway, South Carolina	South Carolina	19300
6/17/14 23:00	North Mankato, Minnesota	Minnesota	13439
6/18/13 14:30	Fayetteville, Georgia	Georgia	16370
6/18/14 22:30	Mission Viejo, California	California	96346
6/19/14 21:10	Lowell, Massachusetts	Massachusetts	108861
6/19/14 22:35	San Antonio, Texas	Texas	1409019
6/19/14 23:00	Rochester, New York	New York	210358
6/2/13 22:30	Wichita, Kansas	Kansas	386552
6/2/14 02:04	Centralia, Washington	Washington	16660
6/2/14 23:15	Pittsburg, Kansas	Kansas	20398
6/20/14 02:00	San Diego, California	California	1355896
6/20/14 21:25	Cedar Rapids, Iowa	Iowa	128429
6/21/13 04:25	Milan, New Mexico	New Mexico	3246
6/21/13 23:08	Loganville, Georgia	Georgia	10815
6/21/14 21:00	Lakeland, Florida	Florida	100710
6/21/14 21:45	Minooka, Illinois	Illinois	11129
6/22/13 00:00	Fall River, Massachusetts	Massachusetts	88697
6/22/13 01:05	Chehalis, Washington	Washington	7268
6/22/13 16:00	Harlan, Kentucky	Kentucky	1693
8/2/14 18:22	Spokane, Washington	Washington	210721
8/2/14 20:37	Oakland Park, Florida	Florida	43286
8/2/14 23:00	Arlington, Washington	Washington	18664
8/20/13 21:00	Boston, Massachusetts	Massachusetts	645966
8/20/13 21:14	Flat Rock, Michigan	Michigan	9830
8/21/13 13:00	Glen Rose, Texas	Texas	2536
8/21/13 22:00	Sebring, Ohio	Ohio	4322
8/22/13 10:00	Fort Dodge, Iowa	Iowa	24639
8/23/13 02:00	Lebanon, Indiana	Indiana	15781
8/23/13 17:30	Pleasant Hill, California	California	34127
8/23/13 22:45	South Portland, Maine	Maine	25255
8/24/13 18:04	Indianapolis, Indiana	Indiana	843393
8/24/13 20:00	Bemus Point, New York	New York	365
8/24/13 20:35	Ogdensburg, New Jersey	New Jersey	2329
8/24/13 20:45	Jefferson, Wisconsin	Wisconsin	7984
8/25/13 21:25	Cottonwood, Arizona	Arizona	11424
8/25/13 22:00	Goshen, Indiana	Indiana	32219
8/25/13 22:00	Linden, New Jersey	New Jersey	41301
8/26/13 22:00	Bridgeport, West Virginia	West Virginia	8374
8/27/13 01:15	West Chester, Pennsylvania	Pennsylvania	18968
8/27/13 20:30	Richmond, Virginia	Virginia	214114
8/27/13 21:10	Marshall, Wisconsin	Wisconsin	3922
8/28/13 21:30	Billings, Montana	Montana	109059
8/30/13 01:00	Corpus Christi, Texas	Texas	316381
8/31/13 21:05	Westlake, Ohio	Ohio	32471
8/31/13 21:10	Fort Atkinson, Wisconsin	Wisconsin	12482
8/4/13 21:15	Brunswick, Ohio	Ohio	34544
8/4/13 23:00	Missoula, Montana	Montana	69122
8/5/13 00:00	Phoenixville, Pennsylvania	Pennsylvania	16520
8/5/13 22:30	Turlock, California	California	70365
8/5/14 04:00	Fort Pierce, Florida	Florida	43074
8/6/13 20:00	West Palm Beach, Florida	Florida	102436
8/6/13 21:00	Hendersonville, Tennessee	Tennessee	54068
8/6/14 01:32	Fontana, California	California	203003
8/7/13 21:00	Schererville, Indiana	Indiana	29010
8/7/14 21:45	Wauwatosa, Wisconsin	Wisconsin	47134
8/8/13 04:30	Mapleton, Utah	Utah	8784
8/8/13 21:09	Coeur d'Alene, Idaho	Idaho	46402
8/9/13 00:00	Wenatchee, Washington	Washington	32701
9/1/13 19:19	Grenada, Mississippi	Mississippi	12942
9/1/13 22:00	Costa Mesa, California	California	112174
9/1/13 22:15	Wilsonville, Oregon	Oregon	21484
9/11/13 23:00	Myrtle Beach, South Carolina	South Carolina	29175
9/12/13 00:00	Capitola, California	California	10093
9/13/13 19:52	Owensboro, Kentucky	Kentucky	58416
9/13/13 23:00	Kentwood, Michigan	Michigan	50233
9/13/13 23:39	Canby, Oregon	Oregon	16866
9/14/13 17:15	Elyria, Ohio	Ohio	53956
9/14/13 17:30	Kingsport, Tennessee	Tennessee	52962
9/14/13 20:53	Iowa, Louisiana	Louisiana	3116
9/14/13 21:23	Canby, Oregon	Oregon	16866
9/14/13 23:45	Cleveland, Ohio	Ohio	390113
9/15/13 21:00	Goshen, Indiana	Indiana	32219
9/16/13 21:00	Fergus Falls, Minnesota	Minnesota	13351
9/17/13 00:00	Fayetteville, Arkansas	Arkansas	78960
9/18/13 23:00	Tucson, Arizona	Arizona	526116
9/19/13 20:10	Sequim, Washington	Washington	6669
9/2/13 03:36	Wellington, Florida	Florida	60202
9/20/13 03:45	Milwaukee, Wisconsin	Wisconsin	599164
9/20/13 23:08	Greenville, South Carolina	South Carolina	61397
9/21/13 06:00	Grand Prairie, Texas	Texas	183372
9/21/13 20:30	Medina, Ohio	Ohio	26570
9/21/13 21:00	Powell, Ohio	Ohio	12237
9/21/13 21:15	Waterford, Wisconsin	Wisconsin	5341
9/21/13 22:00	San Antonio, Texas	Texas	1409019
9/21/13 23:30	Tulare, California	California	61170
9/22/13 20:20	Sacramento, California	California	479686
9/22/13 20:30	Orlando, Florida	Florida	255483
9/24/13 05:43	Virginia Beach, Virginia	Virginia	448479
9/24/13 14:00	Tulsa, Oklahoma	Oklahoma	398121
6/18/13 23:00	Lake Villa, Illinois	Illinois	8829
6/18/14 22:30	Chino, California	California	80988
6/19/13 11:35	Lebanon, Ohio	Ohio	20476
6/19/13 22:35	West Sacramento, California	California	49891
6/19/14 22:00	Lenox, Iowa	Iowa	1359
6/2/13 21:45	Fresno, California	California	509924
6/2/13 23:00	Portland, Oregon	Oregon	609456
6/2/14 23:05	Rochester, New York	New York	210358
6/20/13 22:00	Myrtle Beach, South Carolina	South Carolina	29175
6/20/14 01:00	Charleroi, Pennsylvania	Pennsylvania	4058
6/20/14 23:00	Rochester, New York	New York	210358
6/21/14 21:00	Brooksville, Florida	Florida	7711
6/21/14 21:30	Pico Rivera, California	California	63771
6/21/14 21:46	Casselberry, Florida	Florida	26566
6/21/14 22:20	Edmond, Oklahoma	Oklahoma	87004
6/21/14 22:30	Battle Ground, Washington	Washington	18305
6/21/14 22:30	Lockport, New York	New York	20870
6/21/14 22:34	Meriden, Connecticut	Connecticut	60456
6/22/13 14:30	Worcester, Massachusetts	Massachusetts	182544
6/22/13 21:00	Winchester, Virginia	Virginia	27216
6/22/13 21:20	Crystal River, Florida	Florida	3062
6/22/13 22:55	Eureka, California	California	26913
6/22/14 22:17	New York, New York	New York	8405837
6/24/14 18:50	Farmington, New Mexico	New Mexico	45426
6/24/14 22:28	Seattle, Washington	Washington	652405
6/25/13 21:20	Miami, Florida	Florida	417650
6/25/14 02:45	Petaluma, California	California	59440
6/25/14 13:03	Kalispell, Montana	Montana	20972
6/25/14 22:30	Oak Island, North Carolina	North Carolina	7216
6/26/14 21:30	Oceanside, California	California	172794
6/26/14 22:15	Myrtle Creek, Oregon	Oregon	3425
6/27/14 21:00	Pawleys Island, South Carolina	South Carolina	105
6/27/14 21:22	Union, Missouri	Missouri	10577
6/27/14 23:00	Geraldine, Alabama	Alabama	903
6/28/13 13:25	Seattle, Washington	Washington	652405
6/28/13 20:00	Lowell, Massachusetts	Massachusetts	108861
6/28/13 22:40	Meridian, Idaho	Idaho	83596
6/28/14 23:00	Ridgway, Pennsylvania	Pennsylvania	3993
6/29/13 20:38	Stanton, Iowa	Iowa	664
6/29/14 21:45	West Grove, Pennsylvania	Pennsylvania	2857
6/29/14 22:02	Salina, Kansas	Kansas	47846
6/3/13 20:45	Los Angeles, California	California	3884307
6/3/13 22:00	Hagerstown, Maryland	Maryland	40612
6/3/13 22:00	Los Angeles, California	California	3884307
6/3/13 23:00	Leavenworth, Kansas	Kansas	35891
6/3/13 23:20	Niles, Michigan	Michigan	11430
6/3/14 18:25	Tuscaloosa, Alabama	Alabama	95334
6/3/14 23:45	Richmond, Virginia	Virginia	214114
6/30/13 22:30	Prescott, Arizona	Arizona	40590
6/30/13 22:50	Plum, Pennsylvania	Pennsylvania	27505
6/4/13 10:00	Woodville, Alabama	Alabama	743
6/4/14 02:00	Atwater, California	California	28818
6/5/14 22:00	Tuscaloosa, Alabama	Alabama	95334
6/6/14 04:24	Charlottesville, Virginia	Virginia	44349
6/6/14 12:30	Reno, Nevada	Nevada	233294
6/7/14 06:00	Clermont, Florida	Florida	30033
6/7/14 20:40	Portsmouth, Virginia	Virginia	96205
6/7/14 21:10	Peabody, Massachusetts	Massachusetts	52044
6/7/14 21:15	Wake Forest, North Carolina	North Carolina	34752
6/7/14 21:45	Manville, New Jersey	New Jersey	10424
6/7/14 22:40	Canal Winchester, Ohio	Ohio	7543
6/8/13 21:00	Topsail Beach, North Carolina	North Carolina	396
6/8/13 21:45	Murrysville, Pennsylvania	Pennsylvania	20253
6/8/13 23:00	Johnstown, Pennsylvania	Pennsylvania	20402
6/9/13 23:00	Farmington, Missouri	Missouri	17796
7/1/13 20:00	Seattle, Washington	Washington	652405
7/1/13 21:20	Meriden, Connecticut	Connecticut	60456
7/1/13 21:20	North Wildwood, New Jersey	New Jersey	3968
9/24/13 21:00	East Dublin, Georgia	Georgia	2404
9/25/13 05:17	Three Forks, Montana	Montana	1904
9/25/13 16:18	Meridian, Idaho	Idaho	83596
9/25/13 23:30	Magnolia, Texas	Texas	1547
9/27/13 00:05	Bowie, Maryland	Maryland	56759
9/27/13 05:00	Ozark, Arkansas	Arkansas	3666
9/27/13 19:35	Hoover, Alabama	Alabama	84126
9/27/13 21:25	Denver, Pennsylvania	Pennsylvania	3866
9/27/13 22:20	Peoria, Arizona	Arizona	162592
9/27/13 22:22	Morrow, Ohio	Ohio	1229
9/27/13 23:30	Ann Arbor, Michigan	Michigan	117025
9/28/13 05:20	Palm Springs, California	California	46281
9/28/13 18:40	Whittier, California	California	86635
9/28/13 19:00	Eddyville, Kentucky	Kentucky	2624
9/28/13 19:00	Oxford, Pennsylvania	Pennsylvania	5108
9/28/13 19:45	Loganville, Georgia	Georgia	10815
9/28/13 19:50	Moreno Valley, California	California	201175
9/28/13 20:00	Binghamton, New York	New York	46444
9/28/13 21:10	North Pole, Alaska	Alaska	2214
9/28/13 22:30	Keansburg, New Jersey	New Jersey	10014
9/29/13 00:00	Eatonville, Washington	Washington	2810
9/29/13 21:00	Lookout Mountain, Georgia	Georgia	1592
9/29/13 21:30	Fairbanks, Alaska	Alaska	32324
9/3/13 19:57	Laguna Beach, California	California	23250
9/3/13 23:30	Fresno, California	California	509924
9/30/13 03:30	Keeseville, New York	New York	1780
9/4/13 01:43	Cutler Bay, Florida	Florida	43328
9/4/13 05:55	Bradshaw, Nebraska	Nebraska	274
9/4/13 20:55	Manchester, New Hampshire	New Hampshire	110378
9/5/13 18:00	Gilbert, Arizona	Arizona	229972
9/5/13 20:30	Sacramento, California	California	479686
9/7/13 07:45	Tomball, Texas	Texas	11124
9/7/13 21:15	Springfield, Oregon	Oregon	60177
9/7/13 23:00	Phillipsburg, New Jersey	New Jersey	14655
9/8/13 02:30	Coldwater, Michigan	Michigan	10846
9/8/13 22:30	Fort Wayne, Indiana	Indiana	256496
9/9/13 03:00	Struthers, Ohio	Ohio	10498
9/9/13 12:34	Cedar Park, Texas	Texas	61238
9/9/13 22:00	Kalispell, Montana	Montana	20972
9/9/13 23:00	Starr, South Carolina	South Carolina	192
6/22/13 22:00	Albany, New York	New York	98424
6/22/13 22:00	Northampton, Massachusetts	Massachusetts	28495
6/22/14 22:00	Montpelier, Idaho	Idaho	2543
6/23/13 00:50	Centerville, Ohio	Ohio	23965
6/23/13 20:45	Tybee Island, Georgia	Georgia	3044
6/23/13 22:30	Roxboro, North Carolina	North Carolina	8344
6/23/14 00:40	Orlando, Florida	Florida	255483
6/23/14 23:00	Holden Beach, North Carolina	North Carolina	611
6/25/13 16:45	Palo Alto, California	California	66642
6/25/13 21:00	Hemet, California	California	81750
6/25/13 23:00	Temecula, California	California	106780
6/25/14 23:00	Myrtle Beach, South Carolina	South Carolina	29175
6/26/13 01:00	Dayton, Ohio	Ohio	143355
6/26/14 22:45	Temecula, California	California	106780
6/27/13 11:00	Longmont, Colorado	Colorado	89919
6/27/14 02:00	Montebello, California	California	63495
6/27/14 20:00	New York, New York	New York	8405837
6/27/14 22:54	Mishawaka, Indiana	Indiana	47989
6/28/13 01:30	Parkersburg, West Virginia	West Virginia	31186
6/28/13 21:45	Wichita Falls, Texas	Texas	104898
6/28/14 02:30	Marysville, Ohio	Ohio	22396
6/28/14 22:00	Fort Wayne, Indiana	Indiana	256496
6/28/14 22:30	Valdosta, Georgia	Georgia	56481
6/28/14 23:00	Antioch, California	California	107100
6/29/13 21:50	Springfield, Ohio	Ohio	59357
6/29/13 22:10	Edmonds, Washington	Washington	40727
6/29/14 00:00	Lake Worth, Florida	Florida	36000
6/29/14 04:20	Lehi, Utah	Utah	54382
6/3/13 00:15	Indiana, Pennsylvania	Pennsylvania	14055
6/3/13 09:30	Huntsville, Alabama	Alabama	186254
6/3/13 22:30	Salida, Colorado	Colorado	5409
6/3/14 14:00	Anchorage, Alaska	Alaska	300950
6/30/13 17:30	Canfield, Ohio	Ohio	7412
6/30/14 00:07	Wilmington, Delaware	Delaware	71525
6/30/14 00:34	Colorado Springs, Colorado	Colorado	439886
6/30/14 19:30	Miami, Florida	Florida	417650
6/30/14 22:00	Port St. Joe, Florida	Florida	3435
6/4/13 21:00	Manheim, Pennsylvania	Pennsylvania	4866
6/4/13 23:00	Bozeman, Montana	Montana	39860
6/4/14 02:00	Columbus, Ohio	Ohio	822553
6/4/14 22:40	San Jose, California	California	998537
6/5/13 05:15	Kingston, Georgia	Georgia	646
6/5/14 16:20	Wixom, Michigan	Michigan	13743
6/6/13 03:30	Slippery Rock, Pennsylvania	Pennsylvania	3668
6/6/14 03:00	Las Vegas, Nevada	Nevada	603488
6/6/14 22:30	Providence, Rhode Island	Rhode Island	177994
6/7/13 21:00	Rudy, Arkansas	Arkansas	60
6/7/14 22:18	Miami, Florida	Florida	417650
6/8/13 11:30	Virginia Beach, Virginia	Virginia	448479
6/8/13 20:25	Napa, California	California	79068
6/8/13 21:00	Rivesville, West Virginia	West Virginia	943
6/8/13 22:00	Prior Lake, Minnesota	Minnesota	24408
6/8/13 22:40	Emmett, Idaho	Idaho	6519
6/8/13 23:30	Indianapolis, Indiana	Indiana	843393
6/8/14 02:00	Puyallup, Washington	Washington	38609
6/9/13 22:10	Rochester, New York	New York	210358
6/9/14 05:45	Jacksonville, Florida	Florida	842583
6/9/14 19:30	Murray, Utah	Utah	48612
7/1/13 00:00	Pullman, Washington	Washington	31395
7/1/14 21:30	Biddeford, Maine	Maine	21297
7/10/13 22:00	Hillsboro, Oregon	Oregon	97368
7/10/13 23:30	San Marcos, California	California	89387
7/10/14 11:19	Carlisle, Pennsylvania	Pennsylvania	18927
7/11/13 22:00	Bristol, Virginia	Virginia	17341
7/11/14 00:30	Livingston, California	California	13571
7/11/14 22:00	Leesburg, Georgia	Georgia	2969
7/11/14 22:00	Liverpool, New York	New York	2315
7/11/14 22:45	Mercer, Pennsylvania	Pennsylvania	1964
7/12/13 22:00	Billings, Montana	Montana	109059
7/12/14 21:00	Wylie, Texas	Texas	44575
3/15/14 23:30	Miami, Florida	Florida	417650
3/17/13 17:00	Austin, Texas	Texas	885400
3/19/14 22:00	Boynton Beach, Florida	Florida	71097
3/19/14 22:26	Santa Fe, New Mexico	New Mexico	69976
3/2/13 01:00	Brandon, Mississippi	Mississippi	22498
3/2/13 21:00	DeBary, Florida	Florida	19447
3/2/14 10:15	Rochester, New York	New York	210358
3/20/13 15:00	Round Mountain, Texas	Texas	184
3/20/14 20:00	Globe, Arizona	Arizona	7404
3/21/14 19:35	Maricopa, Arizona	Arizona	45508
3/21/14 20:00	Maricopa, Arizona	Arizona	45508
