4107208	Crosslay Slough	Crosslay Slough		34.7317619	-91.3906836	H	SWMP	US		AR	117			0	50	53	America/Indiana/Knox	2006-01-15
4107418	Curry Brake	Curry Brake		33.9184358	-91.516235	H	SWMP	US		AR	041			0	49	48	America/Indiana/Knox	2006-01-15
4107479	Cypress Brake	Cypress Brake		33.9623242	-91.4081764	H	SWMP	US		AR	041			0	49	0	America/Indiana/Knox	2006-01-15
4107480	Cypress Brake	Cypress Brake		33.6987189	-91.4523441	H	SWMP	US		AR	043			0	46	0	America/Indiana/Knox	2006-01-15
4107481	Cypress Brake	Cypress Brake		35.335918	-91.3326281	H	SWMP	US		AR	147			0	62	67	America/Indiana/Knox	2006-01-15
4107483	Cypress Brake	Cypress Brake		33.8706627	-93.2971156	H	SWMP	US		AR	019			0	61	65	America/Indiana/Knox	2006-01-15
4107522	Cypress Pocket	Cypress Pocket		34.5081502	-92.066254	H	SWMP	US		AR	119			0	69	67	America/Indiana/Knox	2006-01-15
4107531	Cypress Swamp	Cypress Swamp		34.6106545	-91.0181734	H	SWMP	US		AR	107			0	56	55	America/Indiana/Knox	2006-01-15
4107541	Cypress Swamp	Cypress Swamp		34.9395363	-91.4237404	H	SWMP	US		AR	117			0	53	56	America/Indiana/Knox	2006-01-15
4107542	Dads Lake	Dads Lake		33.6939996	-91.0942762	H	SWMP	US		AR	041			0	42	43	America/Indiana/Knox	2006-01-15
4107658	Dark Brake	Dark Brake		33.8951029	-91.6459607	H	SWMP	US		AR	079			0	52	51	America/Indiana/Knox	2006-01-15
4107763	Davis Lake	Davis Lake		33.9506582	-91.3445634	H	SWMP	US		AR	041			0	47	47	America/Indiana/Knox	2006-01-15
4107857	Dead Brake	Dead Brake		33.3626222	-92.5304303	H	SWMP	US		AR	013			0	24	30	America/Indiana/Knox	2006-01-15
4107865	Dead Lake	Dead Lake		33.8092737	-91.1912246	H	SWMP	US		AR	041			0	43	44	America/Indiana/Knox	2006-01-15
4107874	Dean Brake	Dean Brake		33.2553967	-91.513732	H	SWMP	US		AR	003			0	37	37	America/Indiana/Knox	2006-01-15
4108206	Dickson Brake (historical)	Dickson Brake (historical)		33.4851131	-91.4598433	H	SWMP	US		AR	043			0	41	40	America/Indiana/Knox	2006-01-15
4108262	Dismal Swamp	Dismal Swamp		34.0864902	-91.3070631	H	SWMP	US		AR	001			0	46	45	America/Indiana/Knox	2006-01-15
4109142	Dry Lake	Dry Lake		34.2478759	-91.5629029	H	SWMP	US		AR	001			0	53	56	America/Indiana/Knox	2006-01-15
4109177	Duck Pond	Duck Pond		35.1631396	-92.3554319	H	SWMP	US		AR	045			0	85	91	America/Indiana/Knox	2006-01-15
4109179	Duck Pond	Duck Pond		34.0023366	-94.0554705	H	SWMP	US		AR	061			0	99	116	America/Chicago	2006-01-15
